Transaction ID,Date,Customer,Item,Amount,Currency,Transaction Type,Payment Method,Status
d7467332-c236-443d-a374-e26091038c76,2023-10-28,Customer 9,Item 17,1498.59,GBP,Invoice,PayPal,Paid
e98ae34c-68b6-40f5-96b6-3007712fcda6,2024-11-22,Customer 81,Item 48,1225.38,EUR,Invoice,Check,Paid
d689d12e-ea57-4889-b773-4d27fd2f3aad,2024-06-12,Customer 67,Item 30,2743.73,CAD,Credit Memo,Bank Transfer,Cancelled
5cac4614-27bd-49f0-b030-00f8ef97d849,2023-10-21,Customer 67,Item 15,2211.29,USD,Invoice,Check,Paid
41ef0283-a5ec-4657-98a2-6f27d84ea3a0,2023-11-03,Customer 64,Item 17,4374.23,USD,Invoice,Credit Card,Paid
57b906e7-77ed-417d-908b-9cbce13997e1,2023-02-04,Customer 3,Item 20,3879.04,AUD,Credit Memo,PayPal,Paid
66a66501-f985-4da3-9beb-7849bc668a47,2024-06-15,Customer 37,Item 36,2901.18,GBP,Invoice,Credit Card,Paid
5b6bb3c8-f0b6-46cb-970c-d370acccd616,2024-11-21,Customer 63,Item 6,3488.98,AUD,Credit Memo,Bank Transfer,Pending
8503bfe9-73d4-476d-80f2-a2288ecdf561,2024-12-29,Customer 57,Item 29,1426.6,USD,Invoice,Bank Transfer,Paid
cca0e045-661e-4751-af2b-a429f1f0a815,2023-04-16,Customer 61,Item 28,3881.11,AUD,Refund,PayPal,Refunded
e31605c6-a97b-4a17-8058-9b998a920358,2023-05-28,Customer 25,Item 2,772.62,AUD,Refund,Credit Card,Refunded
7d9b6fe4-fab3-4dbd-906e-3c3e22149f57,2024-10-12,Customer 64,Item 36,2905.7,USD,Credit Memo,Credit Card,Refunded
8ed89bbd-34f8-45e8-a3b2-3d496aef6752,2024-04-28,Customer 37,Item 14,1137.41,CAD,Credit Memo,Bank Transfer,Paid
0c5cb9b3-3b5f-42bf-bcb7-7521bb60c428,2023-10-29,Customer 79,Item 43,537.72,GBP,Invoice,Bank Transfer,Paid
fb72b15f-a19f-422f-b8a0-f9b44535e58e,2023-01-19,Customer 66,Item 31,3922.43,EUR,Refund,Check,Refunded
f9180ba8-7aec-47e0-abe3-a80d8c838cf9,2024-01-30,Customer 84,Item 38,2409.02,USD,Invoice,Credit Card,Paid
8be19d74-c226-4256-b8c3-637e4f6e25d8,2023-01-09,Customer 12,Item 44,2307.6,CAD,Refund,Check,Refunded
5622aabe-b1d5-492d-8e74-9b6ee118facf,2023-12-13,Customer 57,Item 22,3158.62,AUD,Invoice,Bank Transfer,Paid
7b40ff1f-57e0-45d7-9bb3-8cd4e4904a5c,2024-02-28,Customer 43,Item 41,2422.8,GBP,Invoice,Credit Card,Paid
342d9ef1-daad-426f-82a9-42e38ec43775,2023-05-07,Customer 15,Item 9,4250.99,EUR,Credit Memo,PayPal,Pending
3b1bfa6c-306b-4984-8a26-6097df0c4ac7,2024-10-13,Customer 13,Item 49,1727.67,EUR,Invoice,Credit Card,Paid
d41eaab1-f9e7-404c-b797-5d836985d6ce,2023-10-25,Customer 11,Item 10,2172.06,EUR,Credit Memo,PayPal,Refunded
27ac6ed5-182c-4099-9d8a-e9975786f1d1,2024-10-06,Customer 97,Item 16,605.2,EUR,Invoice,Bank Transfer,Paid
e81e6efd-c2e4-4563-9f68-9b4f72d938a6,2024-04-10,Customer 37,Item 29,979.74,EUR,Refund,Bank Transfer,Refunded
767ac02f-795b-44aa-beae-44d793278b7b,2024-02-25,Customer 29,Item 10,2756.51,GBP,Refund,Check,Refunded
65d504be-d905-4492-aa55-16d8969c85cd,2024-02-27,Customer 27,Item 43,2755.95,USD,Credit Memo,Credit Card,Pending
471f0aef-704c-49be-9026-7ca5f469dab0,2023-08-27,Customer 87,Item 25,3279.22,CAD,Credit Memo,Check,Cancelled
828dee21-8d89-4885-ac8b-a8aa0d7c3853,2023-01-09,Customer 73,Item 11,1829.77,EUR,Credit Memo,Check,Cancelled
29a7a32f-9f75-4c40-981e-b16215b19af9,2024-11-29,Customer 62,Item 29,2346.96,GBP,Invoice,Check,Paid
3830558d-45ac-45f7-be50-de201a66200c,2023-03-02,Customer 22,Item 4,2873.76,AUD,Invoice,Credit Card,Paid
c62caddc-8f74-454d-897d-6eadefac789b,2023-11-09,Customer 79,Item 20,932.88,EUR,Refund,Bank Transfer,Refunded
ce4509fb-8237-4ded-8c8f-d334842fbeee,2024-04-22,Customer 95,Item 24,597.18,USD,Refund,Bank Transfer,Refunded
5d77b621-694a-4d1a-bdb8-f71810e75624,2024-10-15,Customer 14,Item 37,4345.87,GBP,Invoice,Bank Transfer,Paid
b3b65639-08eb-4db1-92bf-84fb64097048,2024-05-04,Customer 46,Item 34,1985.52,USD,Invoice,Bank Transfer,Paid
2aa15a65-b1f8-4792-ae14-90cae7fedfe5,2023-09-20,Customer 30,Item 40,2274.59,USD,Invoice,Credit Card,Paid
1f198f3e-9591-412b-8088-8a26315b2441,2023-09-14,Customer 62,Item 27,3552.46,EUR,Invoice,Check,Paid
322bd8d1-d69d-4bcf-ad4f-f25011521442,2024-06-12,Customer 38,Item 32,1234.69,CAD,Invoice,PayPal,Paid
4cf46c02-4a74-447b-8af9-3d09fe9ab8da,2023-05-10,Customer 80,Item 2,256.21,USD,Invoice,Credit Card,Paid
0f69bfb3-3de6-4395-93da-e18eaabd825e,2023-01-12,Customer 2,Item 15,3037.2,CAD,Invoice,Bank Transfer,Paid
e9f72108-1e5e-46d3-9f1f-5c3ab5823a6b,2024-07-11,Customer 14,Item 35,271.81,AUD,Invoice,PayPal,Paid
87afaa2c-178e-4baa-9a09-0eb60bc2737b,2023-08-09,Customer 95,Item 36,4503.94,USD,Invoice,Check,Paid
0a90f7c1-9165-4c75-b52b-545dd8bde05f,2024-10-10,Customer 3,Item 38,3208.43,CAD,Invoice,PayPal,Paid
828170a8-49de-4e18-915f-b939ad872026,2024-11-24,Customer 65,Item 4,3643.05,CAD,Invoice,PayPal,Paid
3362a939-7422-41ef-b751-a53aa94fb378,2023-03-19,Customer 13,Item 27,1708.6,EUR,Invoice,Bank Transfer,Paid
d0676a79-e3f1-409b-8ee6-684124b4d1db,2024-03-30,Customer 63,Item 48,826.99,USD,Invoice,Check,Paid
e74e4b40-325f-49a5-bab5-9954e948628c,2024-07-21,Customer 19,Item 9,353.0,USD,Invoice,PayPal,Paid
6dd3389f-6f9e-4b23-aa1e-b34d5df4ced8,2023-07-26,Customer 74,Item 16,4727.65,GBP,Invoice,PayPal,Paid
91b636a8-b1ca-4276-99de-767ab33f24c6,2024-12-28,Customer 74,Item 38,1253.85,USD,Invoice,PayPal,Paid
f33eecc3-9e87-4025-b48b-5eecfcedf243,2024-09-18,Customer 66,Item 20,2168.6,USD,Invoice,PayPal,Paid
89aa209d-a006-4d10-b946-15405e7204ae,2024-11-22,Customer 5,Item 18,2348.86,EUR,Refund,Credit Card,Refunded
ebdb90d2-f030-4ec2-afe3-57e70cfbedfc,2024-02-03,Customer 67,Item 45,434.94,CAD,Invoice,Check,Paid
217c415b-5bf7-438c-a1e4-a1ecc6dd7803,2023-01-11,Customer 27,Item 28,4412.01,USD,Invoice,Bank Transfer,Paid
3655e170-7b06-495e-89ec-4585b54c01f4,2024-08-05,Customer 93,Item 15,4661.82,CAD,Invoice,Check,Paid
bccbf0f8-a7d0-47b9-b664-89d3590a8ad9,2023-11-18,Customer 73,Item 36,1027.21,CAD,Invoice,Credit Card,Paid
11f57e6f-3954-48a2-b897-6c7b53b50f0a,2024-01-31,Customer 17,Item 46,1428.16,EUR,Credit Memo,PayPal,Cancelled
ab4294af-15f2-4e1b-8706-ac858aae1f93,2024-04-24,Customer 87,Item 23,2572.5,EUR,Refund,Bank Transfer,Refunded
69d69d32-d3fb-45bd-8840-5c9cb11ecbf8,2023-01-05,Customer 34,Item 6,316.07,USD,Invoice,PayPal,Paid
3b6cb5cf-0745-4016-adc1-881985a6cdff,2023-07-24,Customer 20,Item 6,4506.93,AUD,Invoice,PayPal,Paid
e40ae6f4-c498-4fb7-9ed8-b9379922893b,2024-07-18,Customer 21,Item 17,426.86,CAD,Credit Memo,PayPal,Pending
211cdc3e-e20d-46cf-8cc5-206927e904bd,2024-04-07,Customer 76,Item 47,2409.23,GBP,Credit Memo,Check,Pending
1857a0c5-4465-4d80-b1ed-ccb8de697a41,2024-12-02,Customer 85,Item 49,2847.73,CAD,Credit Memo,Credit Card,Refunded
4d3bfad1-4101-40db-9034-88fca00c5e47,2024-08-19,Customer 30,Item 40,675.16,AUD,Invoice,Check,Paid
89011fca-8a29-4b2b-8182-16be436b705f,2024-10-13,Customer 83,Item 9,3047.13,GBP,Refund,Credit Card,Refunded
0b70ec1a-c402-4123-9b55-852684603091,2024-01-05,Customer 83,Item 28,1480.24,GBP,Invoice,Bank Transfer,Paid
0ae23e49-c444-43c1-880e-2fa6611df29c,2023-08-10,Customer 78,Item 30,4308.87,USD,Credit Memo,Credit Card,Cancelled
8c16a1eb-785c-43a3-9471-78c2a221c927,2024-03-25,Customer 30,Item 23,4846.55,CAD,Invoice,PayPal,Paid
926fc661-9072-4f6b-9210-16aacea04a86,2024-07-27,Customer 69,Item 24,2834.06,EUR,Invoice,Check,Paid
f69cac99-7bc9-4e6f-8fdb-aeff86a447f2,2024-10-06,Customer 40,Item 39,2946.15,GBP,Invoice,PayPal,Paid
61002390-f0e7-4b8d-906a-e9f9817a6a01,2023-08-09,Customer 67,Item 8,1319.09,USD,Invoice,Credit Card,Paid
1432ca06-3fe3-40de-86da-9d28e79e83fe,2024-09-01,Customer 64,Item 29,951.34,GBP,Refund,Credit Card,Refunded
dddf8e8d-2e4d-4cab-8900-94e538de4488,2023-05-12,Customer 41,Item 46,1168.08,CAD,Invoice,Check,Paid
1fc4f048-4b8a-42f1-a945-a3b7b4944629,2023-09-25,Customer 36,Item 11,1189.73,AUD,Invoice,Bank Transfer,Paid
39a35386-8ced-4373-8b6d-467045133f57,2024-12-09,Customer 15,Item 36,620.17,AUD,Refund,Bank Transfer,Refunded
f55e5245-3d98-46a0-aa9f-b1b9c3f9fd87,2023-11-21,Customer 41,Item 10,1178.66,EUR,Invoice,Check,Paid
b219846c-b595-494f-b44c-8c3f821d2138,2023-02-23,Customer 14,Item 13,321.03,GBP,Invoice,PayPal,Paid
5ab482ad-0746-46a1-b40c-980d6c47f071,2024-12-25,Customer 62,Item 17,4173.99,AUD,Invoice,Check,Paid
76478887-c5ab-47ba-8199-b7348fc3a3bf,2023-01-15,Customer 16,Item 18,1874.97,GBP,Refund,Check,Refunded
c43a84d9-eb1a-4e53-87c1-bf0ad151468f,2023-12-24,Customer 73,Item 24,3531.77,CAD,Invoice,Credit Card,Paid
45183e14-3b57-431a-a64e-5551a62536aa,2024-09-04,Customer 63,Item 7,630.16,GBP,Invoice,PayPal,Paid
29561910-18bc-4673-ab2a-58dae55bceb3,2024-04-29,Customer 46,Item 8,1168.09,CAD,Credit Memo,Bank Transfer,Paid
c5fafb30-995a-4a3e-b2e0-27dc62d0e3a9,2024-10-06,Customer 95,Item 11,4392.2,USD,Invoice,Bank Transfer,Paid
21b4d737-adb8-4bbd-bcc7-0394f70b65e8,2024-11-19,Customer 96,Item 50,317.77,CAD,Invoice,Credit Card,Paid
c02e0eec-8b11-43d1-b4b3-1d50855133fa,2024-04-14,Customer 17,Item 13,678.48,USD,Invoice,Credit Card,Paid
cd623c30-bbee-4be1-9218-6dfa3e33caa5,2024-08-07,Customer 17,Item 30,1443.72,CAD,Invoice,PayPal,Paid
447825ce-c76c-4e08-8617-1d44a8187114,2023-11-03,Customer 88,Item 48,921.68,EUR,Credit Memo,Bank Transfer,Paid
66962aaa-5e29-4865-87f1-dd309c503326,2024-07-22,Customer 65,Item 33,1757.87,AUD,Invoice,Bank Transfer,Paid
39bea090-3f35-4ca3-9055-6c97e8c36868,2023-10-12,Customer 26,Item 44,1407.95,EUR,Invoice,Credit Card,Paid
67770be1-ba5e-4529-88f2-eb25c72e2949,2024-07-23,Customer 55,Item 40,2055.48,USD,Credit Memo,Bank Transfer,Pending
98edd5bf-60e9-4137-9530-cde74c80f138,2023-04-02,Customer 32,Item 25,4263.13,USD,Refund,Check,Refunded
295a2b0a-e050-46b4-aa13-49c5256c79a8,2024-05-01,Customer 84,Item 21,3690.38,CAD,Refund,Credit Card,Refunded
95ba174e-60a6-42ba-b5e2-8dc98c7e98e1,2024-12-24,Customer 44,Item 5,2817.06,AUD,Invoice,Check,Paid
6b076315-585f-4e5c-b464-81cec7932533,2024-09-30,Customer 74,Item 44,2014.14,CAD,Invoice,Credit Card,Paid
f15d545c-7eeb-49c2-8945-a4a239f0bcbb,2023-03-19,Customer 47,Item 11,1445.89,GBP,Invoice,Check,Paid
c746e5f8-ce15-4ec7-894c-4fc0dd208fb0,2024-11-16,Customer 58,Item 42,2276.8,EUR,Credit Memo,Check,Paid
9cdc4205-fccf-4be0-b309-f1d843abe294,2023-03-28,Customer 94,Item 42,2082.38,AUD,Credit Memo,Credit Card,Cancelled
9b9537cc-679c-4572-8792-2b2755bbb579,2024-12-14,Customer 81,Item 5,3620.63,GBP,Invoice,Check,Paid
d8da4b0d-322f-49f9-8c2e-9363cf554c26,2024-01-04,Customer 1,Item 8,3516.44,CAD,Invoice,PayPal,Paid
8e383f90-1815-4609-8955-855581671908,2024-05-19,Customer 26,Item 19,2351.12,CAD,Credit Memo,Bank Transfer,Refunded
b8218102-78a9-487a-98e8-5cfbb1d439d9,2024-09-12,Customer 24,Item 10,1316.54,USD,Invoice,Bank Transfer,Paid
f8bfb070-2c3d-488a-b3ad-02431fdf8737,2023-02-26,Customer 93,Item 33,309.51,USD,Invoice,Bank Transfer,Paid
a80663ed-166f-4af5-946c-c1771f8fc080,2023-03-28,Customer 79,Item 1,3107.65,GBP,Credit Memo,Check,Paid
b5b2bd71-33d7-45a2-8556-4b3633386fc8,2023-05-16,Customer 51,Item 38,2848.52,CAD,Refund,PayPal,Refunded
208bfe81-ff30-4225-b388-53c3247d298e,2024-07-08,Customer 71,Item 15,2497.46,USD,Invoice,Bank Transfer,Paid
25af1d4c-f0f1-4123-adec-53ca1e0ce84a,2024-12-26,Customer 98,Item 33,3735.44,EUR,Invoice,Check,Paid
f824430a-908a-4303-9464-c2e005364a01,2024-02-01,Customer 18,Item 27,1970.04,CAD,Refund,Check,Refunded
6c4b0f76-bb6b-4757-bb62-583bec63f753,2023-03-19,Customer 8,Item 23,443.06,USD,Invoice,PayPal,Paid
e4616cab-ca38-40dc-a2c0-26d7039bc1b3,2023-08-28,Customer 84,Item 18,2020.6,EUR,Refund,Bank Transfer,Refunded
5085420d-601c-430d-8ca5-5043b47d909e,2023-07-25,Customer 90,Item 25,3157.67,EUR,Invoice,PayPal,Paid
98476570-3314-4856-8262-235fcbc2cf59,2023-10-10,Customer 48,Item 33,34.3,USD,Refund,Credit Card,Refunded
180ceac5-b79a-43d4-9764-e7cde0087b18,2023-06-16,Customer 1,Item 18,2449.14,EUR,Refund,Bank Transfer,Refunded
47fd5fbd-8aad-4306-9a18-9485dde71458,2024-09-13,Customer 10,Item 10,3935.37,EUR,Invoice,PayPal,Paid
b3ef1aa3-71cd-49e1-8f7b-7cbc0505dda5,2023-08-20,Customer 74,Item 16,883.79,GBP,Invoice,Bank Transfer,Paid
502f42b0-140e-4cd9-b275-d3afe696b571,2023-01-20,Customer 97,Item 16,4997.69,EUR,Credit Memo,Bank Transfer,Cancelled
79ba6e53-a772-4116-b879-0b88dc45168a,2023-04-23,Customer 76,Item 19,1502.14,GBP,Invoice,Credit Card,Paid
a6c9651d-71b0-4b5f-af83-8bda95e2a5f9,2024-12-23,Customer 38,Item 39,804.6,USD,Refund,Bank Transfer,Refunded
3dd3647e-b32c-4bd5-9732-3a00a646c00f,2023-05-23,Customer 41,Item 48,2804.56,AUD,Credit Memo,PayPal,Paid
4fba9ec7-dca9-4133-9eb8-ec1ab0a83a98,2024-02-19,Customer 42,Item 10,18.43,GBP,Refund,Credit Card,Refunded
40a6712b-26a9-4e5e-ae4c-ec6e661c4d1d,2024-05-14,Customer 81,Item 48,1772.18,USD,Invoice,Bank Transfer,Paid
408d6c0b-7138-42cf-b251-0484d0854463,2023-12-07,Customer 39,Item 42,4173.27,AUD,Invoice,PayPal,Paid
1aa5f94a-8628-42fb-9506-f867ab65cbf6,2024-07-13,Customer 23,Item 46,3677.84,EUR,Refund,PayPal,Refunded
5cc0bd4c-5d3e-4e09-95cd-aa680ce3cfef,2024-04-22,Customer 20,Item 33,879.0,USD,Credit Memo,Credit Card,Refunded
91a235d2-2055-4e28-9fa4-f94df8a7b7c8,2023-05-02,Customer 21,Item 25,1026.96,EUR,Invoice,PayPal,Paid
7aafbc52-25e9-4bc2-b102-69411fb45332,2024-07-26,Customer 59,Item 4,1991.29,EUR,Credit Memo,Check,Cancelled
cbcc1a61-13a1-4f00-b51b-610e127434e4,2024-02-22,Customer 69,Item 42,792.56,CAD,Refund,Credit Card,Refunded
c39d19da-e29b-4435-9e40-21ae2f836925,2023-08-03,Customer 2,Item 31,505.47,GBP,Invoice,Bank Transfer,Paid
a491350c-ad5b-4ed4-ab4f-caec81f37a0e,2024-01-26,Customer 80,Item 14,1477.66,EUR,Invoice,PayPal,Paid
303cb85c-9efe-48b3-b095-56cf408a2582,2023-11-02,Customer 63,Item 44,2285.66,USD,Invoice,Credit Card,Paid
3f201484-fce3-4fcc-9b7c-b0db62aa7526,2023-04-04,Customer 21,Item 44,2387.5,EUR,Invoice,Credit Card,Paid
a53a86c6-213a-4c7b-9dfc-8803668b0a4c,2023-11-23,Customer 25,Item 12,2874.52,EUR,Refund,Credit Card,Refunded
7bf170c1-c562-4196-90f1-927d42f95533,2023-02-17,Customer 75,Item 23,470.74,USD,Refund,PayPal,Refunded
1dbe2bb6-79e4-462e-94e7-5ec6481fde43,2024-08-11,Customer 38,Item 34,4908.57,EUR,Credit Memo,Credit Card,Refunded
e97f8dda-a23f-47ec-94a8-f65ce9fd4ed6,2024-03-30,Customer 33,Item 29,4472.68,EUR,Refund,Credit Card,Refunded
4387fec5-331d-4d29-856a-c7a1ae89837b,2023-11-16,Customer 23,Item 24,4650.4,USD,Refund,Bank Transfer,Refunded
ccaefe50-54b8-4ac0-b96e-06a048e7209c,2024-09-07,Customer 60,Item 16,4423.94,GBP,Invoice,Bank Transfer,Paid
202439f8-6b1b-4604-bf04-acf27d639c12,2024-11-11,Customer 84,Item 27,3137.93,CAD,Credit Memo,Credit Card,Cancelled
9e1075c7-e36e-450c-8a73-eebe36ef304d,2023-01-12,Customer 31,Item 45,1134.29,USD,Credit Memo,Bank Transfer,Paid
c511cbf0-7cb7-4af4-8dfa-7d9946d379ac,2023-06-02,Customer 60,Item 8,1234.86,EUR,Invoice,PayPal,Paid
f5d9475c-8a63-4eb6-baf8-01af0662d1d0,2024-04-01,Customer 10,Item 16,4425.86,CAD,Invoice,PayPal,Paid
3c2e9c86-657d-4642-b695-b777fa0e4dd9,2024-10-17,Customer 79,Item 30,752.49,CAD,Credit Memo,Bank Transfer,Pending
69443fcc-b688-473d-86e3-5452775a77c1,2024-09-09,Customer 13,Item 40,900.09,AUD,Invoice,Credit Card,Paid
9c71390e-66a9-4775-93c4-5efe4059149b,2024-08-25,Customer 81,Item 29,660.2,EUR,Invoice,Check,Paid
925407cb-1b24-4c81-8262-23a720f38fce,2023-02-21,Customer 82,Item 38,2137.72,AUD,Credit Memo,Check,Refunded
489fa216-d0b4-480e-9267-60b7af5317f8,2024-12-29,Customer 52,Item 12,2201.33,EUR,Invoice,Bank Transfer,Paid
411a4801-6beb-45aa-bd20-e43b6f108b62,2023-07-05,Customer 5,Item 32,2201.85,USD,Refund,Credit Card,Refunded
6267fb68-487b-4ae7-b085-7f2fdf4e82b7,2023-05-14,Customer 70,Item 17,1934.79,CAD,Invoice,PayPal,Paid
0c7fe6b0-0c11-45c0-9fe3-bcd56c67f1b8,2023-06-30,Customer 95,Item 19,4995.87,EUR,Credit Memo,Bank Transfer,Pending
d5e2dcce-d8e4-4521-bd5c-50c2abfd9e91,2023-05-25,Customer 39,Item 20,3765.21,AUD,Invoice,Credit Card,Paid
21c5a0e0-7cd1-43f5-ab36-8fec813d7a24,2024-06-24,Customer 67,Item 42,3704.21,GBP,Invoice,PayPal,Paid
6bd4c444-af10-4244-9025-841d77e6424b,2024-10-08,Customer 88,Item 15,1751.82,CAD,Invoice,PayPal,Paid
91c69ae5-cd6e-44e7-a714-bbd371ad8491,2023-08-31,Customer 89,Item 38,3590.0,GBP,Invoice,Credit Card,Paid
6330015a-93e2-4c86-bbc8-0de2f01e44d9,2023-10-23,Customer 45,Item 37,2929.89,USD,Credit Memo,Bank Transfer,Cancelled
fa18c3ff-3bfe-4f7d-bbf6-3107e4a2a8ba,2024-05-16,Customer 9,Item 41,1369.74,AUD,Invoice,Bank Transfer,Paid
050c94dd-5316-4278-a96c-5a38810c21ee,2023-09-14,Customer 61,Item 10,4643.54,CAD,Invoice,Credit Card,Paid
765c635a-fa27-46b5-8637-275e40b84d35,2024-01-04,Customer 39,Item 3,4683.92,EUR,Credit Memo,Check,Refunded
e2ff7482-bec0-4279-aded-0a9cb0d0e06b,2024-10-09,Customer 27,Item 1,696.84,USD,Credit Memo,Check,Pending
34b7b381-aced-4760-9c4c-416cfab8b2bf,2024-07-18,Customer 91,Item 22,111.96,AUD,Invoice,Check,Paid
d14d7f63-fca5-46b6-84e4-59d634980505,2023-07-01,Customer 21,Item 41,673.38,USD,Credit Memo,Credit Card,Pending
b5a0dbea-67e4-4760-ae77-470ebd6a7860,2023-11-17,Customer 100,Item 43,4764.22,CAD,Credit Memo,Check,Cancelled
0c6f14ee-67c7-4f13-b586-5195564807eb,2023-11-29,Customer 69,Item 46,4487.63,CAD,Invoice,Credit Card,Paid
428d74fe-6605-4dfa-9321-409c26616ee3,2023-08-16,Customer 17,Item 11,2945.97,EUR,Refund,Credit Card,Refunded
8ab14d9e-8481-4b94-9413-edff4823a8ac,2023-10-30,Customer 24,Item 7,2283.55,USD,Refund,Check,Refunded
8bec2495-a7fa-47ea-a999-4e38b8674619,2023-12-10,Customer 3,Item 16,163.73,AUD,Credit Memo,Bank Transfer,Refunded
a48e6f16-fd81-4ff5-9a3f-4af7f6415422,2023-06-25,Customer 2,Item 27,3659.34,AUD,Invoice,Check,Paid
1de76159-aaf6-4fcd-9a1e-4d0706dcb14c,2023-01-02,Customer 72,Item 31,169.11,GBP,Invoice,Bank Transfer,Paid
2133d671-28b5-4523-88d3-2363d5c19338,2024-02-02,Customer 29,Item 39,1199.58,AUD,Invoice,Check,Paid
79142768-0469-410c-b36f-9400bbb06191,2024-01-23,Customer 83,Item 41,4407.45,AUD,Invoice,Credit Card,Paid
2ee27d29-ced8-4508-b39b-8e588a2e7fe7,2023-11-13,Customer 59,Item 11,4267.69,CAD,Invoice,Credit Card,Paid
5294ee35-7391-4246-9080-6f79453d5397,2023-12-28,Customer 71,Item 20,2630.71,CAD,Credit Memo,Check,Refunded
bebdd220-a581-4e74-98a7-f83461dfec1b,2023-01-03,Customer 79,Item 11,2862.49,USD,Invoice,Check,Paid
2952961c-c639-4820-aea1-75a7693e77fd,2023-01-30,Customer 97,Item 25,2001.99,GBP,Refund,Credit Card,Refunded
348c4003-dac8-451a-9094-89fd251ddb01,2024-06-11,Customer 81,Item 24,1803.84,EUR,Invoice,PayPal,Paid
51a6f539-fd3a-43ba-8541-9073ce83fb2b,2023-05-14,Customer 46,Item 1,3673.2,GBP,Credit Memo,Check,Pending
9e79eb52-fbf5-4759-afbb-6e18e17f6be5,2024-12-28,Customer 87,Item 24,88.92,AUD,Invoice,PayPal,Paid
122322fb-bea3-4c52-824d-9798a15778ce,2024-04-02,Customer 29,Item 17,3598.47,USD,Invoice,Bank Transfer,Paid
bfb380fa-c604-4317-8d28-53f93bd18089,2024-09-04,Customer 50,Item 7,3803.63,GBP,Invoice,Credit Card,Paid
fb7fc3a6-30a3-4528-b297-e765cff6b8a2,2024-11-30,Customer 45,Item 22,4772.1,AUD,Invoice,Check,Paid
223c45e2-e992-4d16-89f8-b35e871edeef,2023-11-05,Customer 66,Item 29,1810.16,AUD,Invoice,Check,Paid
af669732-3a04-4dab-9008-c49857da148e,2024-06-25,Customer 5,Item 34,1615.19,EUR,Refund,PayPal,Refunded
d4a9d4e7-a5b0-4b86-b195-fd736faa3f73,2024-07-31,Customer 46,Item 34,342.32,CAD,Credit Memo,Check,Cancelled
ef4c7075-7884-425a-b9fb-9f355a3e2ae3,2023-05-15,Customer 43,Item 25,3980.99,EUR,Refund,Bank Transfer,Refunded
2be0aff1-96b0-49c1-80a5-9ecd23186231,2024-06-22,Customer 62,Item 44,3151.63,USD,Invoice,Credit Card,Paid
4b567db9-6635-4821-aea9-1ec661d9de22,2024-12-30,Customer 71,Item 13,4617.91,GBP,Credit Memo,Credit Card,Pending
1c8ddb58-98c5-4c38-88ca-fd1b4384ea11,2023-06-11,Customer 32,Item 34,3014.64,EUR,Credit Memo,Credit Card,Pending
d11846f5-9fe6-4a0c-95f2-ec7ff5cf9314,2023-09-02,Customer 9,Item 28,2598.78,AUD,Invoice,Bank Transfer,Paid
0b688390-fefb-4f02-89f3-bd71b660c26c,2023-12-16,Customer 85,Item 38,563.12,CAD,Credit Memo,Check,Paid
0d556120-ad82-4da2-936e-e6bbfbd4b9d3,2023-10-12,Customer 48,Item 39,595.13,EUR,Invoice,PayPal,Paid
cd55f67e-e685-4e49-adf3-86975892aae9,2024-11-06,Customer 1,Item 14,4675.89,AUD,Invoice,PayPal,Paid
c2b4c2a2-ec54-47cc-8d68-4b9ab40cade6,2024-01-09,Customer 55,Item 18,398.51,CAD,Invoice,Check,Paid
8461973d-de2e-463d-8b5d-7f38d400b5ee,2024-09-03,Customer 24,Item 7,3926.67,AUD,Invoice,Bank Transfer,Paid
e6aa42f2-d216-44f1-8a0f-e3749f88d698,2024-10-04,Customer 76,Item 10,2787.16,USD,Refund,PayPal,Refunded
3238d062-61f2-4339-be10-834e2ff9b9f2,2024-11-11,Customer 63,Item 36,4681.13,AUD,Invoice,PayPal,Paid
c4cfeb5d-3d40-4e59-b7e5-9feac9bdd630,2023-07-30,Customer 76,Item 12,4510.62,EUR,Invoice,Bank Transfer,Paid
455baef6-9a34-407b-9c00-930ffe67ba8b,2024-11-09,Customer 86,Item 33,1577.49,USD,Invoice,Check,Paid
6d12a0df-c4b4-4a9c-bfe0-df80b62d3c86,2023-01-03,Customer 20,Item 36,4214.26,GBP,Invoice,Check,Paid
6d1389a6-4054-46f4-9692-d0b8bd393a1e,2024-02-17,Customer 14,Item 26,4847.25,EUR,Credit Memo,Credit Card,Refunded
3f67c9dc-60b9-4f45-9fa1-85dc4335742e,2023-11-20,Customer 38,Item 46,4060.94,GBP,Credit Memo,Check,Paid
7ee3c177-951e-430c-a48f-485dc68112cc,2024-09-13,Customer 56,Item 14,4759.57,AUD,Invoice,Credit Card,Paid
b92d6971-d9ca-41de-90ce-6e9e6115ade5,2024-08-13,Customer 15,Item 46,998.72,AUD,Invoice,Bank Transfer,Paid
c27383d0-d7d2-4fac-9234-519e28deb1a9,2023-07-19,Customer 37,Item 31,1703.52,USD,Credit Memo,PayPal,Paid
c2668234-8ece-4605-9a75-d404dcce2b07,2023-10-03,Customer 68,Item 33,194.14,USD,Invoice,Check,Paid
87088b9b-bd0b-46b5-bda8-c0d234e5e3be,2023-07-21,Customer 37,Item 33,2651.06,CAD,Invoice,Credit Card,Paid
278d997b-534a-495c-8432-cdaaf220ccbc,2023-11-12,Customer 62,Item 42,3879.65,GBP,Invoice,PayPal,Paid
2c35fbe3-edf1-4b55-b0c2-a47b7f141eb2,2023-10-25,Customer 78,Item 27,1712.56,GBP,Invoice,Check,Paid
