"Product ID","Product Name","Category","Brand","Unit Size","Price","Stock Quantity","Reorder Level","Location","Organic","Discount Available","Supplier","Expiration Date","Shelf Life (days)","Popularity Score","Seasonal Item","Online Availability","Weight (grams)","Dimensions (cm)","Barcode","Origin Country","Allergens","Rating","Reviews Count","Promotional Price"
148403,"Pasta","Household","BrandC","1kg",18.01,337,42,"Aisle 2","No","No","Supplier12","2024-03-18",80,3.26,"Yes","No",137,"40x47x19",224170686844,"China","Soy",2.1,686,13.16
982472,"Salmon Fillet","Beverages","BrandA","750g",13.26,151,66,"Aisle 2","No","Yes","Supplier18","2024-12-21",159,2.62,"Yes","No",185,"14x22x16",717563599512,"Mexico","Nuts",4.0,734,12.39
828223,"Tea","Seafood","BrandE","1kg",39.47,460,44,"Produce Section","No","No","Supplier15","2024-11-07",214,4.21,"Yes","No",2997,"19x38x6",778633996466,"China","Gluten",5.0,548,37.34
518054,"Apples","Produce","BrandD","1kg",36.2,274,59,"Refrigerated","Yes","No","Supplier14","2024-10-11",54,3.35,"Yes","No",4339,"25x44x20",461372764090,"Canada","Nuts",3.8,927,30.31
169578,"Pasta","Produce","BrandB","750g",18.58,277,55,"Freezer","No","Yes","Supplier6","2024-06-08",297,3.3,"Yes","No",1061,"40x18x7",219616304241,"Canada","Dairy",4.0,442,17.51
819714,"Cola","Frozen","BrandE","6-pack",30.13,407,47,"Refrigerated","No","Yes","Supplier15","2024-01-08",62,3.86,"No","No",2135,"10x33x16",208697266561,"China","Gluten",4.9,737,25.31
867645,"Milk","Produce","BrandD","6-pack",49.41,200,70,"Produce Section","Yes","Yes","Supplier13","2024-02-01",8,2.65,"No","No",1639,"11x11x5",606739717181,"Brazil","Nuts",3.2,605,36.75
821601,"Cookies","Snacks","BrandA","250ml",27.67,403,79,"Refrigerated","Yes","No","Supplier16","2024-05-16",262,2.7,"Yes","No",4644,"13x12x9",443736037723,"USA","None",3.4,978,25.46
167454,"Chips","Frozen","BrandD","750g",46.58,18,55,"Refrigerated","No","Yes","Supplier4","2024-01-12",354,2.0,"No","No",898,"49x13x7",854098726010,"India","None",1.9,626,36.06
432146,"Bread","Household","BrandB","1kg",32.81,77,72,"Freezer","No","Yes","Supplier16","2024-01-16",253,4.84,"Yes","No",3421,"37x26x20",758346689331,"China","None",4.0,723,27.98
329379,"Tea","Frozen","BrandA","6-pack",9.16,40,21,"Refrigerated","Yes","No","Supplier11","2024-09-06",258,4.43,"No","No",2168,"38x14x16",766223744585,"Brazil","None",1.4,808,8.64
624020,"Cola","Bakery","BrandA","1L",10.52,360,97,"Aisle 1","Yes","No","Supplier17","2024-04-19",83,4.87,"Yes","Yes",825,"48x29x9",416000602112,"Mexico","None",1.1,745,9.46
485291,"Chips","Seafood","BrandB","250ml",1.4,139,37,"Refrigerated","Yes","Yes","Supplier8","2024-07-30",271,4.88,"No","Yes",4898,"30x50x19",158997571641,"India","Soy",2.9,845,1.01
862727,"Ice Cream","Seafood","BrandE","1L",10.28,250,45,"Aisle 2","Yes","No","Supplier18","2024-10-03",213,3.23,"No","No",1837,"19x39x16",649732847147,"Brazil","None",4.6,347,7.3
756288,"Cola","Frozen","BrandC","6-pack",4.72,151,76,"Aisle 3","Yes","No","Supplier13","2024-04-11",273,4.99,"Yes","Yes",2361,"32x25x11",410718781516,"Brazil","Gluten",2.0,826,3.94
463299,"Shrimp","Pantry","BrandB","2L",1.5,462,76,"Refrigerated","Yes","No","Supplier19","2024-07-26",302,4.2,"No","No",4281,"24x12x14",833783195074,"Mexico","Dairy",2.0,392,1.3
615031,"Chips","Household","BrandB","250ml",2.73,335,34,"Aisle 1","No","No","Supplier1","2024-02-01",299,4.7,"Yes","Yes",4335,"47x30x16",300174969987,"Mexico","Dairy",1.1,218,2.42
746636,"Frozen Pizza","Produce","BrandE","750g",3.95,146,77,"Freezer","No","No","Supplier7","2024-12-20",76,1.03,"No","No",4740,"34x33x17",895531794412,"Mexico","Nuts",4.4,474,3.1
981993,"Croissant","Beverages","BrandC","250ml",43.81,269,31,"Freezer","No","Yes","Supplier17","2024-05-17",275,1.24,"No","No",2010,"27x14x19",441017770015,"India","None",4.3,155,34.01
463316,"Salmon Fillet","Meat","BrandD","2L",36.67,459,95,"Aisle 1","Yes","No","Supplier20","2024-01-24",88,4.91,"Yes","No",1911,"41x17x13",725947402896,"Canada","Gluten",3.9,137,33.81
661294,"Laundry Detergent","Frozen","BrandD","2L",22.36,325,28,"Refrigerated","Yes","Yes","Supplier8","2024-09-21",108,2.06,"No","Yes",1032,"20x39x20",447070283173,"Brazil","Nuts",3.1,543,18.99
910553,"Apples","Seafood","BrandD","12-pack",41.02,312,55,"Produce Section","No","Yes","Supplier10","2024-11-28",337,3.81,"No","Yes",4793,"17x41x6",766098159851,"Canada","Soy",3.5,954,37.49
301267,"Chicken Breast","Snacks","BrandE","250ml",46.24,454,63,"Aisle 2","No","No","Supplier10","2024-03-05",177,2.36,"No","No",4664,"45x29x20",395422213094,"Mexico","Dairy",3.3,793,39.88
842867,"Laundry Detergent","Dairy","BrandA","6-pack",20.44,230,91,"Aisle 1","Yes","Yes","Supplier7","2024-03-10",118,2.77,"No","Yes",3364,"18x14x19",367702196937,"Brazil","Gluten",4.3,488,17.12
763081,"Cookies","Beverages","BrandE","1kg",45.77,383,38,"Produce Section","No","Yes","Supplier20","2024-02-07",321,1.47,"Yes","No",2864,"50x36x18",817255873542,"India","Soy",4.1,217,38.52
997510,"Milk","Seafood","BrandA","750g",18.6,163,94,"Aisle 3","No","Yes","Supplier6","2024-02-09",78,3.88,"Yes","Yes",3706,"19x28x16",621372507923,"USA","Nuts",2.3,976,17.31
457522,"Canned Beans","Snacks","BrandE","250ml",33.8,437,45,"Aisle 1","No","No","Supplier7","2024-12-16",272,1.48,"Yes","Yes",4487,"48x10x15",919265620869,"India","Nuts",3.3,38,28.41
644326,"Chicken Breast","Frozen","BrandC","250ml",9.14,135,85,"Refrigerated","Yes","No","Supplier6","2024-05-02",242,2.38,"Yes","Yes",2487,"13x20x12",665936160781,"Brazil","Gluten",3.5,54,7.25
891433,"Salmon Fillet","Household","BrandB","2L",19.67,344,70,"Freezer","No","Yes","Supplier9","2024-02-11",5,4.66,"No","Yes",3187,"22x21x16",887294946204,"Canada","Soy",5.0,188,14.18
547758,"Croissant","Beverages","BrandE","12-pack",40.91,258,45,"Refrigerated","Yes","Yes","Supplier13","2024-03-16",295,3.67,"No","Yes",1571,"25x11x6",769517719424,"China","Nuts",2.2,873,30.95
195489,"Milk","Bakery","BrandC","750g",2.84,347,59,"Aisle 1","No","Yes","Supplier19","2024-12-08",45,4.05,"No","No",579,"39x11x7",231242573316,"China","Soy",1.5,505,2.02
152284,"Apples","Bakery","BrandA","750g",34.21,32,60,"Aisle 3","No","Yes","Supplier7","2024-12-06",95,4.83,"No","No",1883,"49x32x19",340266614024,"China","Dairy",3.9,618,26.64
221614,"Salmon Fillet","Frozen","BrandC","6-pack",12.86,484,75,"Aisle 2","Yes","Yes","Supplier10","2024-08-11",68,1.8,"Yes","No",2510,"50x32x18",818430763023,"Canada","Soy",3.5,551,11.49
190362,"Cola","Pantry","BrandC","12-pack",46.43,14,90,"Aisle 2","No","No","Supplier20","2024-04-20",307,2.92,"No","Yes",309,"26x16x18",186742800868,"China","Nuts",2.8,300,40.52
721256,"Milk","Seafood","BrandB","1kg",3.54,284,34,"Aisle 3","No","Yes","Supplier20","2024-09-07",260,3.21,"No","Yes",3105,"41x37x16",338249972030,"USA","Soy",3.1,837,2.74
776876,"Cola","Frozen","BrandB","500g",17.71,91,96,"Freezer","Yes","No","Supplier4","2024-02-15",27,1.7,"No","Yes",2491,"34x36x15",272663354438,"Mexico","None",3.8,876,14.29
721724,"Tea","Seafood","BrandC","12-pack",1.13,3,87,"Produce Section","Yes","Yes","Supplier5","2024-10-12",131,2.16,"Yes","Yes",3155,"11x17x14",214623904899,"China","Dairy",3.8,245,0.99
351970,"Shrimp","Pantry","BrandE","250ml",15.52,48,55,"Aisle 2","No","Yes","Supplier15","2024-12-12",90,1.32,"No","No",786,"42x26x6",547126457319,"USA","Gluten",4.8,143,10.93
778783,"Chips","Pantry","BrandC","500g",30.07,440,19,"Aisle 3","No","Yes","Supplier8","2024-06-16",115,1.5,"No","Yes",887,"17x39x19",666619495341,"India","Soy",3.0,652,22.71
413432,"Croissant","Pantry","BrandC","2L",35.26,497,71,"Freezer","No","No","Supplier5","2024-03-11",198,4.18,"Yes","No",2988,"36x14x7",821159127753,"Mexico","Nuts",2.6,911,33.21
415422,"Ice Cream","Frozen","BrandB","250ml",8.02,179,39,"Aisle 3","No","Yes","Supplier14","2024-10-11",14,1.05,"No","No",3222,"41x36x20",822514579131,"USA","Dairy",3.8,556,6.19
955372,"Chicken Breast","Beverages","BrandA","250ml",24.96,333,37,"Freezer","No","No","Supplier2","2024-12-24",217,2.99,"No","No",2256,"18x44x19",595785772804,"Canada","Gluten",1.9,798,17.96
253449,"Pasta","Snacks","BrandA","750g",37.93,354,74,"Aisle 1","No","No","Supplier17","2024-11-04",108,2.28,"No","No",2858,"24x49x7",250261614955,"Mexico","Soy",3.5,863,34.15
739621,"Chicken Breast","Beverages","BrandE","2L",47.61,128,18,"Refrigerated","Yes","Yes","Supplier14","2024-07-14",14,4.52,"Yes","Yes",638,"34x12x8",728436513678,"China","None",1.3,78,38.3
758738,"Chicken Breast","Household","BrandC","250ml",3.37,188,98,"Aisle 1","Yes","No","Supplier1","2024-12-18",168,2.56,"No","Yes",2018,"15x30x10",339942894394,"USA","Gluten",1.6,472,2.92
687519,"Milk","Bakery","BrandD","12-pack",7.66,163,34,"Refrigerated","No","No","Supplier2","2024-08-01",143,3.06,"Yes","No",1042,"40x26x8",183459673452,"Mexico","Gluten",2.4,921,6.78
966864,"Laundry Detergent","Meat","BrandB","1L",21.22,345,24,"Aisle 1","Yes","Yes","Supplier19","2024-10-12",143,3.57,"Yes","No",4423,"26x35x17",450308253626,"USA","Dairy",3.7,514,16.02
820701,"Chicken Breast","Household","BrandA","500g",43.12,415,46,"Produce Section","No","Yes","Supplier16","2024-07-05",251,1.31,"Yes","Yes",425,"21x11x5",728911231793,"China","Dairy",1.7,604,39.12
448328,"Salmon Fillet","Seafood","BrandB","750g",42.49,136,23,"Refrigerated","No","No","Supplier2","2024-01-24",227,4.55,"No","Yes",2006,"42x31x19",804364268078,"Mexico","None",2.7,626,34.79
396414,"Paper Towels","Bakery","BrandC","1kg",39.46,258,21,"Aisle 2","Yes","No","Supplier10","2024-02-22",212,4.25,"Yes","Yes",2046,"42x38x16",413949366769,"USA","Gluten",3.5,289,35.97
682964,"Cola","Snacks","BrandD","1L",11.1,123,66,"Aisle 2","Yes","Yes","Supplier17","2024-01-29",335,3.4,"No","Yes",3461,"44x15x11",226990865479,"USA","Gluten",2.2,112,9.07
552969,"Cola","Bakery","BrandB","250ml",33.63,124,66,"Aisle 3","No","Yes","Supplier20","2024-11-14",26,2.53,"No","Yes",1144,"12x46x9",265211612910,"China","Soy",2.9,771,25.32
939834,"Salmon Fillet","Dairy","BrandD","1kg",46.04,196,99,"Aisle 3","Yes","No","Supplier17","2024-05-28",203,2.49,"No","Yes",2776,"18x40x17",359334453178,"Canada","Dairy",2.2,742,37.76
104509,"Chicken Breast","Dairy","BrandC","2L",26.33,16,73,"Refrigerated","Yes","No","Supplier11","2024-04-25",194,4.57,"No","Yes",1844,"49x45x14",753859354434,"Mexico","Gluten",2.0,305,19.43
633810,"Chips","Seafood","BrandE","750g",23.91,342,90,"Aisle 1","Yes","Yes","Supplier5","2024-02-17",109,2.3,"No","No",3566,"30x30x12",851233951826,"India","None",1.9,679,21.13
440527,"Pasta","Dairy","BrandE","1kg",43.19,214,79,"Aisle 1","No","Yes","Supplier19","2024-10-28",240,3.99,"Yes","Yes",2265,"40x48x8",619121328037,"Brazil","Soy",2.3,465,38.69
691688,"Frozen Pizza","Meat","BrandE","12-pack",32.0,153,48,"Aisle 1","Yes","No","Supplier18","2024-07-14",161,3.09,"Yes","Yes",1425,"36x49x7",198806280767,"Canada","Gluten",3.7,296,25.46
361306,"Cookies","Meat","BrandD","500g",4.64,19,10,"Freezer","Yes","No","Supplier16","2024-02-08",49,1.08,"No","Yes",2026,"22x46x18",492259957463,"Canada","None",4.7,246,3.54
823981,"Cheese","Household","BrandE","12-pack",32.33,403,65,"Aisle 3","No","Yes","Supplier2","2024-06-30",206,4.03,"No","No",4068,"40x45x7",563705951696,"Mexico","Nuts",1.8,314,22.97
770806,"Pasta","Seafood","BrandC","1L",34.32,273,77,"Aisle 1","Yes","No","Supplier11","2024-09-11",23,3.07,"Yes","No",4351,"15x23x19",817173737725,"Brazil","Nuts",1.2,375,31.99
897805,"Chips","Dairy","BrandB","750g",3.73,287,12,"Aisle 1","Yes","No","Supplier18","2024-08-14",260,2.55,"Yes","Yes",4346,"24x25x6",378514229985,"Mexico","Nuts",4.8,253,2.63
656524,"Tea","Snacks","BrandA","1kg",25.31,362,47,"Aisle 2","No","No","Supplier13","2024-08-18",27,3.58,"No","No",526,"36x32x8",300077329744,"Mexico","Gluten",1.6,925,17.93
774081,"Shrimp","Dairy","BrandD","2L",32.11,79,100,"Freezer","No","Yes","Supplier16","2024-04-27",51,2.8,"No","No",3090,"34x13x15",394750745909,"Canada","Gluten",1.8,867,24.71
102451,"Chicken Breast","Seafood","BrandD","250ml",48.31,480,45,"Refrigerated","No","No","Supplier16","2024-01-16",222,1.71,"No","Yes",951,"48x45x12",312349933688,"Mexico","Soy",1.4,517,36.06
826835,"Ground Beef","Bakery","BrandC","750g",15.38,493,27,"Aisle 2","Yes","Yes","Supplier18","2024-12-28",340,3.98,"No","No",1806,"23x40x9",778243323503,"USA","Nuts",4.5,509,11.53
855523,"Tea","Pantry","BrandC","1L",19.38,358,49,"Produce Section","No","Yes","Supplier12","2024-05-09",51,3.45,"Yes","Yes",644,"15x20x5",995826644712,"USA","Dairy",4.6,784,18.02
737801,"Frozen Pizza","Beverages","BrandA","12-pack",11.18,386,37,"Refrigerated","Yes","No","Supplier8","2024-04-16",300,3.96,"Yes","Yes",1969,"24x25x6",431079522838,"India","Gluten",1.4,380,8.12
808526,"Chicken Breast","Snacks","BrandC","1kg",28.05,54,100,"Freezer","Yes","Yes","Supplier11","2024-06-04",18,4.52,"Yes","Yes",1671,"34x43x12",706246516643,"Mexico","Nuts",2.3,729,22.31
976559,"Chips","Frozen","BrandD","500g",3.75,287,36,"Aisle 3","Yes","No","Supplier3","2024-06-15",245,3.77,"Yes","No",921,"48x10x6",103258057100,"USA","None",4.0,576,3.06
534208,"Canned Beans","Beverages","BrandA","12-pack",14.31,76,19,"Aisle 2","Yes","Yes","Supplier18","2024-10-23",287,4.67,"Yes","Yes",4003,"17x40x12",586834276511,"Brazil","Gluten",2.2,367,10.39
180852,"Cola","Dairy","BrandB","750g",26.22,478,55,"Freezer","No","Yes","Supplier13","2024-12-14",252,2.53,"Yes","Yes",2106,"43x34x15",698087742440,"Brazil","Soy",4.3,595,18.47
404132,"Canned Beans","Household","BrandE","12-pack",47.18,362,88,"Aisle 3","No","No","Supplier14","2024-06-06",207,1.55,"Yes","Yes",3554,"10x43x20",607626715636,"Canada","Nuts",4.0,757,33.08
689743,"Laundry Detergent","Bakery","BrandB","2L",32.08,90,68,"Aisle 1","No","Yes","Supplier18","2024-08-08",74,3.34,"Yes","Yes",2632,"27x39x14",899130431060,"USA","Gluten",4.0,294,25.82
231011,"Paper Towels","Meat","BrandD","500g",11.52,394,91,"Freezer","No","Yes","Supplier17","2024-04-06",96,1.55,"Yes","No",2116,"10x47x12",752186523457,"China","Nuts",2.6,903,8.36
353023,"Pasta","Snacks","BrandE","1kg",19.98,21,77,"Aisle 1","Yes","Yes","Supplier9","2024-05-02",357,1.18,"No","Yes",190,"32x44x17",886545847863,"China","Nuts",4.8,767,17.59
307042,"Chips","Produce","BrandC","1L",26.66,51,17,"Produce Section","Yes","Yes","Supplier18","2024-12-16",305,2.31,"No","No",1895,"11x32x20",507202349522,"China","Gluten",3.2,134,19.99
571419,"Bread","Seafood","BrandA","12-pack",23.98,433,12,"Aisle 1","No","No","Supplier14","2024-06-30",145,1.24,"No","No",285,"21x46x5",156597295878,"Brazil","Dairy",3.0,821,21.38
217860,"Croissant","Bakery","BrandD","500g",9.88,19,66,"Refrigerated","Yes","Yes","Supplier19","2024-12-24",115,1.66,"Yes","No",1993,"29x13x11",597390536155,"Brazil","Nuts",4.7,426,8.27
290426,"Cola","Snacks","BrandB","12-pack",44.83,58,44,"Aisle 3","Yes","Yes","Supplier7","2024-05-11",275,4.08,"Yes","Yes",3168,"42x16x16",570161186782,"Mexico","Nuts",4.6,679,35.53
724792,"Canned Beans","Pantry","BrandD","6-pack",1.79,95,33,"Aisle 2","No","No","Supplier9","2024-11-18",241,3.63,"No","No",3930,"10x13x17",149482260383,"Canada","Gluten",2.1,387,1.47
459552,"Ground Beef","Seafood","BrandA","6-pack",14.21,421,30,"Aisle 3","No","No","Supplier20","2024-09-29",227,3.55,"No","No",2244,"21x18x5",383797678314,"USA","Dairy",1.4,361,11.0
768670,"Chips","Household","BrandC","12-pack",7.55,437,14,"Aisle 3","No","Yes","Supplier3","2024-12-25",26,2.53,"No","No",4837,"10x19x19",616617222311,"Mexico","Soy",3.3,866,5.9
830392,"Cheese","Beverages","BrandE","250ml",11.75,172,75,"Refrigerated","Yes","Yes","Supplier5","2024-03-29",143,1.3,"No","Yes",4264,"25x31x17",353809962626,"Canada","Nuts",1.5,425,10.59
287518,"Ice Cream","Beverages","BrandA","750g",47.87,176,96,"Refrigerated","No","Yes","Supplier4","2024-07-20",224,2.2,"Yes","No",265,"22x15x16",200980532026,"China","Dairy",3.6,877,34.91
831347,"Salmon Fillet","Seafood","BrandE","250ml",25.29,142,55,"Aisle 3","No","Yes","Supplier6","2024-08-16",230,4.28,"Yes","Yes",3783,"49x37x7",318778429193,"India","Gluten",3.3,18,22.85
556418,"Apples","Meat","BrandC","750g",8.37,472,19,"Produce Section","No","No","Supplier15","2024-05-22",27,1.76,"No","Yes",4115,"16x49x7",790055246424,"Brazil","Soy",3.5,305,6.21
515693,"Canned Beans","Dairy","BrandE","500g",41.71,64,60,"Freezer","Yes","No","Supplier19","2024-02-10",277,2.61,"No","Yes",1843,"10x23x16",286383734935,"China","None",2.3,888,31.21
752027,"Shrimp","Snacks","BrandC","500g",48.84,140,94,"Produce Section","No","Yes","Supplier10","2024-10-18",277,2.16,"No","No",465,"37x20x8",709323561206,"Canada","Dairy",4.5,136,40.52
946519,"Apples","Beverages","BrandD","500g",29.75,469,57,"Produce Section","Yes","No","Supplier19","2024-06-26",35,3.39,"Yes","No",164,"13x24x10",627849637072,"China","Soy",2.3,592,27.59
833624,"Carrots","Bakery","BrandE","500g",23.39,210,35,"Aisle 1","No","Yes","Supplier2","2024-07-12",181,3.41,"Yes","Yes",1164,"44x38x18",653095666200,"Canada","Soy",1.5,738,17.45
650880,"Pasta","Produce","BrandB","750g",13.45,416,30,"Freezer","No","Yes","Supplier18","2024-06-08",133,3.29,"Yes","Yes",1896,"32x35x13",910120504493,"Mexico","Soy",3.0,979,12.53
560612,"Bread","Snacks","BrandC","750g",49.35,95,13,"Aisle 1","Yes","No","Supplier8","2024-09-25",97,3.75,"No","No",3354,"40x28x17",677978316422,"Canada","Nuts",2.7,57,44.48
845045,"Frozen Pizza","Beverages","BrandE","12-pack",14.07,321,22,"Aisle 2","Yes","Yes","Supplier5","2024-04-23",317,1.32,"Yes","No",1968,"49x38x16",553628305326,"Canada","Gluten",1.6,851,10.15
509554,"Cheese","Seafood","BrandB","1L",39.58,199,38,"Aisle 3","No","Yes","Supplier1","2024-06-20",260,1.32,"No","Yes",1777,"41x11x10",312564422504,"Mexico","Dairy",2.6,988,36.07
801632,"Cookies","Meat","BrandD","250ml",25.27,339,70,"Aisle 3","Yes","Yes","Supplier8","2024-01-20",132,3.97,"No","No",2698,"34x13x7",648882033677,"USA","Nuts",4.7,222,18.19
269395,"Shrimp","Dairy","BrandC","750g",22.65,10,23,"Produce Section","Yes","Yes","Supplier9","2024-01-16",25,4.5,"No","Yes",2754,"25x40x12",314821442546,"Mexico","Nuts",4.3,304,20.74
920561,"Salmon Fillet","Snacks","BrandD","750g",32.65,274,32,"Freezer","No","Yes","Supplier2","2024-03-14",85,1.59,"No","No",1769,"38x46x16",846662745626,"India","Soy",1.4,195,23.48
380217,"Salmon Fillet","Snacks","BrandD","250ml",10.35,419,93,"Aisle 3","No","Yes","Supplier9","2024-08-06",359,3.34,"Yes","Yes",4662,"39x10x7",155195042051,"Brazil","Nuts",3.2,451,7.42
882639,"Milk","Frozen","BrandA","250ml",12.77,366,19,"Aisle 3","Yes","No","Supplier16","2024-04-10",262,2.15,"Yes","No",720,"50x17x15",690788835508,"Mexico","Soy",2.8,759,11.03
654952,"Chicken Breast","Pantry","BrandA","750g",16.19,205,68,"Freezer","No","No","Supplier11","2024-09-25",130,1.55,"Yes","Yes",690,"47x11x6",269852594678,"Brazil","Nuts",4.5,802,15.22
828778,"Tea","Meat","BrandC","2L",15.79,382,72,"Aisle 1","No","No","Supplier8","2024-02-28",268,2.39,"Yes","Yes",4790,"40x24x12",989642515646,"India","Dairy",3.3,463,13.81
105795,"Tea","Bakery","BrandA","12-pack",43.08,392,63,"Aisle 3","Yes","No","Supplier19","2024-09-01",352,4.76,"No","No",1759,"38x41x20",345851773600,"India","Nuts",3.9,188,30.28
949845,"Salmon Fillet","Beverages","BrandB","1kg",16.1,205,58,"Aisle 1","Yes","Yes","Supplier13","2024-01-23",16,3.77,"No","No",770,"12x31x15",260827241022,"India","Dairy",2.3,514,14.19
973615,"Bread","Beverages","BrandD","2L",26.17,250,41,"Aisle 3","Yes","No","Supplier16","2024-02-19",218,3.34,"No","Yes",148,"34x10x6",478291195562,"USA","Dairy",4.4,89,21.71
242816,"Cookies","Frozen","BrandD","2L",24.08,279,81,"Aisle 3","No","No","Supplier17","2024-09-30",145,1.14,"No","No",4995,"42x25x6",270816599884,"Mexico","Nuts",2.7,263,18.28
933375,"Frozen Pizza","Bakery","BrandA","250ml",41.09,463,15,"Freezer","No","Yes","Supplier3","2024-07-06",35,1.08,"Yes","No",2280,"13x28x8",131005851255,"China","Soy",3.1,900,34.27
693361,"Canned Beans","Snacks","BrandE","500g",5.32,299,100,"Produce Section","No","Yes","Supplier6","2024-09-17",107,3.45,"No","Yes",4371,"23x22x10",666501362650,"Mexico","Dairy",3.8,879,4.11
185058,"Chicken Breast","Snacks","BrandC","500g",28.78,137,84,"Refrigerated","Yes","No","Supplier1","2024-03-06",315,3.15,"Yes","No",320,"33x37x12",646364394829,"USA","Dairy",4.9,954,21.08
564652,"Cola","Dairy","BrandD","12-pack",37.27,115,84,"Aisle 3","No","Yes","Supplier10","2024-12-19",85,4.02,"Yes","No",4602,"30x37x20",253247105900,"Mexico","None",3.5,476,31.11
763418,"Frozen Pizza","Produce","BrandA","1kg",6.8,210,62,"Freezer","No","Yes","Supplier18","2024-12-26",220,1.34,"No","Yes",4727,"18x29x9",111749708091,"Brazil","Soy",4.3,1,5.6
963782,"Apples","Snacks","BrandC","1L",31.19,361,96,"Refrigerated","No","No","Supplier5","2024-05-14",270,3.53,"Yes","Yes",1423,"38x25x8",177411960413,"Canada","Dairy",3.1,46,25.75
645717,"Salmon Fillet","Household","BrandE","1kg",46.51,443,98,"Refrigerated","No","No","Supplier15","2024-01-29",325,2.44,"Yes","No",537,"39x33x5",646578656249,"Canada","Dairy",1.6,161,36.77
186556,"Cola","Meat","BrandE","6-pack",29.28,495,54,"Refrigerated","No","No","Supplier10","2024-01-05",134,1.78,"Yes","Yes",4454,"38x11x19",339800547373,"Brazil","Dairy",3.7,680,23.0
273669,"Frozen Pizza","Frozen","BrandB","250ml",42.06,152,36,"Freezer","No","No","Supplier4","2024-12-03",353,3.16,"No","Yes",4556,"42x23x18",986078994950,"USA","Gluten",2.1,167,33.48
461222,"Chips","Seafood","BrandB","1L",29.65,224,80,"Freezer","Yes","No","Supplier1","2024-02-04",34,3.19,"Yes","Yes",4684,"41x17x14",781908011439,"Canada","Gluten",3.3,78,25.67
194617,"Ground Beef","Pantry","BrandC","750g",46.35,418,48,"Aisle 3","No","Yes","Supplier18","2024-06-07",260,1.92,"Yes","Yes",2465,"36x44x18",948238761276,"Brazil","Nuts",4.4,454,39.36
817364,"Laundry Detergent","Seafood","BrandE","1kg",9.02,380,14,"Freezer","Yes","No","Supplier1","2024-09-01",45,1.6,"Yes","Yes",4387,"30x16x12",851951080117,"Canada","Nuts",4.0,775,7.51
959693,"Chips","Frozen","BrandA","2L",49.08,452,46,"Refrigerated","Yes","Yes","Supplier2","2024-05-26",145,2.7,"No","No",4890,"25x18x11",964432143470,"USA","Nuts",4.0,701,39.58
797671,"Ice Cream","Dairy","BrandA","500g",41.64,258,37,"Aisle 1","No","Yes","Supplier7","2024-09-01",352,2.02,"Yes","No",4917,"13x12x12",679194235286,"Mexico","Dairy",4.5,759,31.77
306498,"Chicken Breast","Snacks","BrandA","750g",26.8,190,70,"Aisle 3","No","No","Supplier8","2024-04-14",269,1.44,"No","Yes",3463,"43x33x11",542538599345,"Mexico","Dairy",4.8,287,21.0
503034,"Tea","Dairy","BrandD","6-pack",4.75,275,50,"Freezer","Yes","Yes","Supplier12","2024-11-11",108,2.69,"Yes","No",1078,"15x45x9",460062968907,"Canada","Nuts",5.0,117,3.41
565225,"Canned Beans","Pantry","BrandA","1kg",23.32,133,53,"Freezer","No","Yes","Supplier4","2024-10-07",305,1.43,"No","Yes",1117,"42x21x15",876237011133,"Mexico","Nuts",1.6,898,16.63
291589,"Shrimp","Beverages","BrandE","12-pack",21.35,104,78,"Refrigerated","Yes","No","Supplier6","2024-10-26",331,2.69,"No","No",745,"48x37x16",908581573637,"India","Gluten",1.0,415,16.71
381550,"Croissant","Dairy","BrandE","2L",30.83,409,15,"Aisle 1","Yes","Yes","Supplier20","2024-05-07",159,3.89,"No","Yes",3438,"27x47x20",852201613953,"China","Gluten",2.2,764,24.1
436021,"Ice Cream","Pantry","BrandD","500g",24.99,480,14,"Aisle 3","Yes","Yes","Supplier16","2024-11-26",166,4.48,"Yes","No",1899,"33x41x8",962203168917,"India","None",3.0,565,21.82
984664,"Ice Cream","Meat","BrandD","500g",24.93,235,54,"Produce Section","No","No","Supplier6","2024-03-04",105,4.33,"Yes","Yes",1837,"12x42x6",486212856402,"USA","Gluten",3.8,380,23.18
148404,"Apples","Snacks","BrandE","2L",1.56,436,64,"Freezer","No","Yes","Supplier4","2024-12-23",75,3.49,"No","No",3397,"44x49x8",707442502733,"USA","Gluten",1.3,347,1.23
594432,"Canned Beans","Beverages","BrandD","12-pack",30.36,1,44,"Freezer","Yes","Yes","Supplier1","2024-08-18",174,3.31,"Yes","Yes",2086,"27x47x9",292209614603,"China","None",1.8,939,26.58
933374,"Bread","Meat","BrandD","500g",37.64,279,41,"Refrigerated","No","Yes","Supplier9","2024-02-13",11,1.44,"Yes","Yes",4223,"46x39x6",522896580253,"USA","Soy",1.2,88,34.96
882627,"Canned Beans","Seafood","BrandD","1L",36.33,175,98,"Aisle 3","No","No","Supplier16","2024-10-29",115,2.63,"Yes","Yes",4733,"49x22x16",360613845184,"India","Gluten",3.0,774,29.43
170310,"Apples","Bakery","BrandA","1kg",15.29,428,88,"Freezer","Yes","No","Supplier17","2024-03-11",112,4.46,"No","Yes",4702,"45x31x16",508026850476,"Mexico","Dairy",4.9,458,11.94
332149,"Shrimp","Frozen","BrandC","1kg",28.6,203,20,"Freezer","Yes","Yes","Supplier11","2024-03-01",93,4.33,"Yes","No",1941,"46x45x6",157051074789,"USA","Dairy",1.8,508,21.18
